lease_id,unit_id,property_id,tenant_id,start_date,end_date,monthly_rent,status,deposit_paid,furnished,payment_method
L6A068AF5,U04539,P0050,T00911,2022-10-25,2024-04-17,1487.49,Active,3272.44,Yes,Credit Card
L5B540623,U04540,P0089,T01175,2024-03-24,2026-03-14,2893.35,Expired,2223.29,Yes,Cash
L41AB021B,U04541,P0067,T00468,2023-02-13,2025-02-02,2678.23,Expired,3272.95,Yes,Cash
L3ACE213A,U04542,P0019,T01574,2022-09-11,2024-03-04,2723.46,Expired,1605.12,Yes,Bank Transfer
LCDBD32D4,U04543,P0078,T00890,2022-05-28,2024-05-17,2725.18,Active,620.83,Yes,Credit Card
L029673A9,U04544,P0076,T00876,2024-05-28,2025-11-19,1843.32,Expired,1718.97,Yes,Credit Card
L736E85B0,U04545,P0071,T02491,2024-05-08,2024-11-04,1250.46,Terminated,569.26,Yes,Cash
L197ED230,U04546,P0057,T01687,2024-04-17,2026-04-07,1160.13,Terminated,2463.86,No,Bank Transfer
L63BA454A,U04547,P0022,T01092,2024-07-04,2025-12-26,2966.18,Expired,3464.61,No,Bank Transfer
L18EE392B,U04548,P0065,T00836,2024-12-24,2026-12-14,1735.18,Expired,2298.14,Yes,Cash
L04A5D075,U04549,P0039,T01256,2024-08-16,2026-08-06,3330.29,Active,1001.13,Yes,Cash
L84D7073A,U04550,P0095,T00848,2024-07-17,2026-07-07,2737.64,Active,2764.94,Yes,Cash
LB92A043E,U04551,P0089,T01200,2022-10-12,2024-10-01,1040.23,Expired,3083.75,Yes,Credit Card
L248E5329,U04552,P0078,T02525,2024-06-10,2024-12-07,2995.38,Active,600.21,Yes,Cash
L2FFF7F91,U04553,P0081,T00981,2023-04-15,2023-10-12,1045.93,Expired,647.38,No,Cash
L8EDFA298,U04554,P0061,T00640,2024-05-26,2025-05-21,1703.81,Terminated,2027.87,No,Bank Transfer
L4350FE50,U04555,P0012,T01592,2023-11-16,2025-11-05,2237.34,Active,1303.0,Yes,Cash
L853ADBDB,U04556,P0099,T01091,2024-07-28,2025-07-23,3261.31,Expired,1604.79,No,Credit Card
L5F309B2F,U04557,P0078,T02098,2022-09-10,2023-03-09,922.99,Terminated,1400.68,No,Credit Card
LA6430397,U04558,P0089,T02652,2024-10-23,2026-04-16,2234.0,Active,1724.67,Yes,Bank Transfer
L3917B7FC,U04559,P0071,T01090,2022-05-10,2023-05-05,1539.37,Expired,893.97,No,Bank Transfer
L49D761FC,U04560,P0020,T00990,2023-01-05,2024-06-28,3011.74,Terminated,3488.44,No,Cash
L2E1EC6D7,U04561,P0094,T01576,2022-09-24,2024-03-17,1689.76,Terminated,1644.86,Yes,Bank Transfer
L2ECAF5B6,U04562,P0004,T01862,2024-12-12,2025-12-07,2468.7,Active,2655.32,No,Credit Card
L928EDCDA,U04563,P0006,T02848,2023-08-29,2024-02-25,1858.48,Expired,3214.79,Yes,Cash
LC3434054,U04564,P0012,T00540,2024-12-13,2025-12-08,2312.01,Active,1851.17,No,Credit Card
LAEAB7A0E,U04565,P0059,T00729,2023-03-13,2023-09-09,2546.02,Expired,3358.41,No,Bank Transfer
L8EFBE6F9,U04566,P0075,T02654,2023-02-27,2023-08-26,2945.29,Expired,620.04,No,Bank Transfer
L655ED7A0,U04567,P0031,T02486,2022-08-25,2023-08-20,1697.24,Expired,1911.63,Yes,Cash
LD169AB3F,U04568,P0071,T00341,2025-04-04,2026-03-30,1649.2,Expired,2600.56,Yes,Cash
L43C0544D,U04569,P0050,T00480,2022-07-23,2023-01-19,3030.93,Expired,2694.04,Yes,Cash
L8583FB99,U04570,P0030,T00500,2023-05-27,2025-05-16,3471.2,Expired,1317.64,No,Credit Card
LE4730DF0,U04571,P0082,T01002,2023-04-19,2024-10-10,3162.47,Expired,2799.87,Yes,Bank Transfer
LE87E2B9B,U04572,P0016,T01423,2024-01-09,2025-12-29,1777.88,Expired,2702.37,Yes,Cash
LFDE44A7A,U04573,P0004,T02585,2024-11-04,2026-10-25,1081.01,Expired,2868.0,No,Bank Transfer
L3E428098,U04574,P0034,T02602,2025-03-08,2026-03-03,2237.29,Expired,1376.87,Yes,Credit Card
L43EC4265,U04575,P0005,T00419,2025-04-13,2026-04-08,2570.6,Terminated,2424.86,No,Bank Transfer
L3E183A33,U04576,P0080,T02718,2025-02-04,2026-07-29,1365.61,Terminated,591.19,Yes,Bank Transfer
LC2567B97,U04577,P0060,T01236,2024-03-16,2025-09-07,1970.78,Expired,2208.54,No,Bank Transfer
LDA50B3BD,U04578,P0024,T01074,2024-04-30,2024-10-27,3166.83,Terminated,3284.65,No,Cash
LD7C5D57E,U04579,P0018,T02220,2022-08-06,2024-01-28,2227.77,Terminated,2761.41,Yes,Cash
L85661E22,U04580,P0075,T01153,2023-08-13,2024-08-07,1986.12,Terminated,2738.25,No,Credit Card
L3E902495,U04581,P0053,T00514,2025-01-27,2025-07-26,1352.96,Active,1613.19,Yes,Credit Card
L209A066F,U04582,P0041,T00113,2023-05-12,2023-11-08,2512.42,Expired,554.47,No,Credit Card
LD0435B98,U04583,P0100,T01590,2023-08-11,2025-02-01,2750.65,Terminated,3006.61,Yes,Bank Transfer
L4ED58827,U04584,P0068,T01615,2024-03-07,2025-03-02,1877.68,Terminated,1843.83,Yes,Bank Transfer
LD810DD20,U04585,P0064,T02974,2022-09-22,2024-03-15,3098.46,Terminated,2826.96,No,Credit Card
LAD0312FE,U04586,P0058,T00899,2025-04-13,2025-10-10,1578.0,Terminated,1471.93,Yes,Cash
L1FA81973,U04587,P0040,T01152,2022-06-20,2024-06-09,2632.97,Active,2189.59,Yes,Credit Card
LDEA00618,U04588,P0095,T02957,2025-02-09,2026-08-03,1238.02,Active,1429.79,Yes,Cash
L8D74046E,U04589,P0002,T01074,2024-05-27,2026-05-17,3229.95,Expired,2564.52,Yes,Credit Card
L40271555,U04590,P0094,T02274,2024-09-02,2026-08-23,3462.13,Active,2801.04,No,Credit Card
L0856349E,U04591,P0039,T01164,2024-06-06,2026-05-27,3343.33,Terminated,1148.57,No,Credit Card
L3531FBD3,U04592,P0090,T00738,2025-04-06,2025-10-03,2883.01,Active,560.65,Yes,Credit Card
LF3FBA816,U04593,P0043,T00512,2024-01-07,2024-07-05,2611.05,Active,1907.85,Yes,Credit Card
L300205CF,U04594,P0001,T02181,2022-06-11,2022-12-08,1736.25,Expired,3087.21,Yes,Credit Card
L0EA6E657,U04595,P0028,T02050,2022-08-01,2024-01-23,3106.52,Expired,566.91,No,Bank Transfer
L8EA1063D,U04596,P0025,T02944,2023-04-20,2024-04-14,2445.66,Active,1603.5,Yes,Bank Transfer
L19932376,U04597,P0037,T02107,2023-06-28,2025-06-17,1922.28,Expired,2996.12,No,Cash
LB1746255,U04598,P0017,T02487,2023-01-22,2024-01-17,1636.57,Active,3329.15,No,Credit Card
L55756616,U04599,P0060,T01458,2024-03-06,2025-03-01,1285.01,Expired,2488.17,No,Cash
L44EED8B8,U04600,P0074,T01164,2024-05-18,2025-05-13,2614.68,Active,1256.59,Yes,Cash
L1519431B,U04601,P0092,T01360,2023-08-07,2025-01-28,1676.83,Active,3004.4,No,Bank Transfer
L45E1F604,U04602,P0041,T01682,2024-07-09,2025-07-04,2856.87,Expired,1487.29,Yes,Bank Transfer
L659664AB,U04603,P0032,T01919,2023-03-01,2025-02-18,2241.68,Active,685.04,No,Bank Transfer
L3B1874D7,U04604,P0022,T00959,2024-02-08,2025-08-01,1363.61,Terminated,1957.46,No,Bank Transfer
L8E59ECCD,U04605,P0001,T02189,2024-01-23,2024-07-21,1032.13,Expired,3030.0,Yes,Cash
LBF633A46,U04606,P0043,T01514,2024-11-24,2025-05-23,2738.62,Terminated,3330.9,Yes,Bank Transfer
LF4A90684,U04607,P0071,T00837,2022-09-02,2023-08-28,2672.36,Expired,3321.2,Yes,Bank Transfer
LB15F640F,U04608,P0040,T00263,2023-08-22,2024-02-18,2297.18,Expired,2300.66,No,Cash
L9AB4982C,U04609,P0081,T01350,2023-07-13,2025-01-03,3437.82,Active,2426.39,Yes,Bank Transfer
LC3DF5185,U04610,P0063,T00236,2025-03-17,2025-09-13,883.12,Active,2671.41,Yes,Credit Card
LCD06139D,U04611,P0091,T01660,2022-07-09,2023-01-05,3244.77,Active,2886.74,Yes,Credit Card
L4830CA4B,U04612,P0006,T01042,2024-04-06,2025-04-01,2376.35,Active,2513.91,No,Credit Card
LDBABA0E4,U04613,P0057,T00813,2025-04-14,2026-04-09,3473.52,Expired,771.99,No,Cash
L42822F38,U04614,P0064,T02856,2024-06-08,2024-12-05,2601.56,Active,1350.19,No,Cash
LBE5B887B,U04615,P0075,T02898,2023-10-03,2025-03-26,2528.24,Active,2322.87,No,Cash
L8C2B916F,U04616,P0057,T00156,2023-11-14,2024-05-12,1214.33,Expired,1120.24,No,Cash
L6A30400D,U04617,P0006,T01253,2024-04-23,2025-10-15,2478.4,Active,884.69,No,Bank Transfer
L15EA3EF5,U04618,P0024,T00046,2023-04-17,2023-10-14,1515.99,Expired,3005.74,No,Bank Transfer
L54CE33C7,U04619,P0062,T00768,2025-02-10,2027-01-31,1683.15,Terminated,1964.18,No,Bank Transfer
L7DE525DC,U04620,P0050,T00404,2023-10-17,2024-04-14,3341.08,Active,1181.45,No,Cash
L02FBF928,U04621,P0053,T00061,2024-02-19,2025-08-12,1851.99,Expired,2319.37,No,Bank Transfer
LC5378D8C,U04622,P0001,T02060,2024-08-20,2026-02-11,2839.42,Terminated,3204.96,No,Credit Card
LCAAA55C8,U04623,P0020,T01214,2024-10-06,2026-03-30,3271.78,Expired,2829.92,No,Credit Card
L76FE8D21,U04624,P0034,T00967,2024-12-23,2025-06-21,1416.49,Active,574.43,No,Credit Card
L8462EAD4,U04625,P0093,T02841,2022-12-20,2024-12-09,1836.19,Active,924.65,No,Bank Transfer
L5E7650FC,U04626,P0014,T00565,2023-12-25,2025-12-14,2718.05,Expired,2483.39,Yes,Credit Card
L97EB2E63,U04627,P0041,T01493,2023-12-27,2025-12-16,918.72,Active,3009.78,No,Credit Card
L4ADA8D49,U04628,P0019,T01509,2022-05-27,2024-05-16,1471.61,Active,1796.68,Yes,Cash
LBB9BDB0B,U04629,P0034,T00446,2024-02-26,2025-02-20,2603.42,Active,1788.26,Yes,Bank Transfer
L136FBF4D,U04630,P0057,T00014,2023-09-26,2024-03-24,1991.48,Active,696.88,Yes,Cash
L1566CDA7,U04631,P0035,T00086,2024-10-26,2026-10-16,1883.9,Active,2794.54,No,Bank Transfer
L6249F972,U04632,P0015,T00380,2024-06-29,2026-06-19,3270.98,Terminated,1740.49,Yes,Bank Transfer
L96E17709,U04633,P0055,T00715,2024-11-06,2026-10-27,1943.68,Active,2607.88,Yes,Cash
L0025A9CB,U04634,P0027,T01083,2023-06-08,2025-05-28,3345.48,Expired,1301.18,Yes,Credit Card
L2D830ADC,U04635,P0053,T01951,2022-10-11,2024-04-03,1988.39,Expired,2887.92,No,Bank Transfer
LFE340D32,U04636,P0071,T02356,2024-08-26,2026-02-17,2446.17,Expired,831.76,No,Cash
L32AA7537,U04637,P0029,T00479,2024-06-20,2025-12-12,2494.88,Terminated,1060.24,Yes,Cash
L40E62DD0,U04638,P0091,T00494,2023-04-24,2024-10-15,2177.58,Terminated,2087.31,Yes,Bank Transfer
LE57EF0F9,U04639,P0078,T00390,2022-12-27,2023-12-22,3165.75,Terminated,1887.48,No,Bank Transfer
L377E9662,U04640,P0063,T02127,2024-04-30,2025-04-25,1554.49,Expired,1192.9,No,Cash
LA783F850,U04641,P0056,T01315,2023-01-10,2024-01-05,3160.48,Terminated,1013.03,No,Bank Transfer
L7769C3AC,U04642,P0014,T01771,2022-11-16,2024-11-05,1949.85,Active,1061.52,Yes,Credit Card
LEE6FCF4A,U04643,P0083,T00153,2024-07-21,2025-07-16,2887.92,Terminated,1923.12,Yes,Bank Transfer
LF0A44466,U04644,P0021,T02363,2023-02-25,2024-08-18,1748.09,Terminated,1583.3,No,Credit Card
L26671F0D,U04645,P0005,T01370,2024-05-10,2025-11-01,3100.98,Active,2161.32,Yes,Bank Transfer
LD5CF35FD,U04646,P0089,T01691,2024-10-19,2025-10-14,2738.24,Terminated,3191.12,No,Credit Card
LE90A8E55,U04647,P0024,T01027,2023-03-10,2024-08-31,3234.7,Terminated,1485.53,Yes,Cash
L8345754E,U04648,P0098,T01728,2024-11-15,2025-11-10,3371.62,Expired,574.63,Yes,Bank Transfer
L4FE58C35,U04649,P0036,T01154,2023-01-12,2025-01-01,1817.46,Terminated,3187.4,Yes,Bank Transfer
LDEE7B90C,U04650,P0029,T00598,2024-12-20,2026-12-10,1541.52,Active,1319.24,No,Bank Transfer
LA1E8D4DF,U04651,P0016,T02027,2023-01-09,2024-12-29,1617.08,Expired,2336.94,No,Credit Card
L0862221A,U04652,P0093,T01520,2022-07-25,2023-01-21,1983.5,Active,2680.2,No,Bank Transfer
L88E5135C,U04653,P0019,T00489,2024-07-05,2025-06-30,3216.26,Terminated,2522.6,No,Cash
L03A11D1C,U04654,P0097,T01934,2024-03-18,2024-09-14,1352.06,Active,3298.05,No,Bank Transfer
LC9032A97,U04655,P0071,T01550,2023-06-10,2025-05-30,1514.13,Expired,949.68,Yes,Cash
L6C6605BF,U04656,P0099,T00303,2023-12-13,2025-12-02,1042.91,Terminated,2190.15,Yes,Cash
L1256FAD1,U04657,P0082,T00725,2023-09-09,2025-03-02,1107.16,Expired,916.33,No,Bank Transfer
L1B04C091,U04658,P0051,T01767,2023-05-07,2024-10-28,1610.08,Active,1344.96,No,Bank Transfer
L12ECF7A7,U04659,P0016,T01514,2023-07-06,2024-06-30,2431.45,Terminated,2950.24,No,Bank Transfer
L3AB3C096,U04660,P0089,T01552,2025-03-18,2025-09-14,2855.64,Terminated,1287.45,No,Credit Card
L9483DCF8,U04661,P0089,T00835,2023-02-24,2023-08-23,1462.34,Terminated,3397.37,No,Credit Card
LAC3924A7,U04662,P0072,T01666,2022-12-15,2024-12-04,822.24,Terminated,3139.16,Yes,Cash
L257FBB1A,U04663,P0068,T01930,2022-06-06,2023-06-01,1339.27,Terminated,3341.85,Yes,Credit Card
L00327E79,U04664,P0100,T01299,2023-01-31,2023-07-30,1724.23,Active,1821.06,No,Cash
LC684EB0C,U04665,P0033,T02475,2024-06-12,2026-06-02,2709.23,Terminated,2263.01,Yes,Credit Card
L1391BE49,U04666,P0019,T01178,2023-08-19,2024-02-15,1658.44,Expired,2161.49,No,Cash
L74C661F6,U04667,P0067,T00893,2024-06-02,2025-11-24,2772.91,Expired,627.0,No,Credit Card
L62D3AB13,U04668,P0055,T02625,2024-04-08,2026-03-29,830.24,Expired,1874.2,No,Bank Transfer
L01260AF2,U04669,P0039,T01631,2024-01-07,2025-06-30,1155.96,Active,2493.03,No,Bank Transfer
LFC05F10F,U04670,P0029,T00850,2023-08-17,2025-02-07,1377.94,Terminated,1798.55,Yes,Bank Transfer
LEA43D12E,U04671,P0081,T00539,2022-07-20,2024-01-11,1333.71,Terminated,2145.45,Yes,Bank Transfer
L07083FC2,U04672,P0004,T02806,2024-06-06,2026-05-27,1113.34,Terminated,569.32,Yes,Cash
L162485E3,U04673,P0090,T02592,2023-10-20,2025-04-12,938.06,Terminated,3362.78,Yes,Cash
L19750D61,U04674,P0058,T02192,2024-03-22,2025-09-13,1184.17,Active,2625.43,Yes,Credit Card
L84B1362F,U04675,P0008,T01622,2022-11-22,2024-05-15,983.4,Active,824.48,No,Bank Transfer
LE39642A9,U04676,P0017,T00107,2024-05-31,2025-05-26,2173.97,Expired,1894.61,No,Bank Transfer
LE9E8D7B6,U04677,P0076,T01088,2025-03-17,2026-09-08,3369.27,Active,3334.51,No,Cash
LFDFE70FE,U04678,P0069,T00845,2023-01-13,2024-07-06,2904.94,Terminated,2306.31,Yes,Credit Card
LD325F332,U04679,P0089,T02724,2025-03-02,2026-08-24,2028.39,Expired,1568.54,No,Credit Card
LEF379F04,U04680,P0098,T02212,2024-01-18,2026-01-07,3357.14,Terminated,2308.73,Yes,Bank Transfer
L23D3529E,U04681,P0047,T00011,2022-06-13,2023-12-05,2363.5,Terminated,1195.7,No,Cash
LB63B0E80,U04682,P0030,T01377,2022-12-10,2024-11-29,926.08,Active,3335.57,No,Cash
L1AFA6EA2,U04683,P0050,T02482,2024-11-16,2025-11-11,1647.09,Expired,1827.77,Yes,Bank Transfer
L408A7C00,U04684,P0023,T01334,2023-12-11,2025-11-30,1109.53,Expired,3010.77,No,Cash
L2F580B44,U04685,P0006,T00753,2022-08-19,2023-02-15,874.61,Active,3001.97,No,Cash
LD4A55683,U04686,P0076,T02854,2023-07-28,2024-07-22,1178.77,Expired,3159.69,Yes,Credit Card
LA5E06357,U04687,P0015,T00137,2023-06-09,2024-06-03,2770.39,Expired,994.01,Yes,Cash
L53CC6963,U04688,P0098,T02696,2024-07-24,2025-07-19,2327.71,Active,1437.97,No,Bank Transfer
L8855D325,U04689,P0008,T00064,2023-03-23,2025-03-12,1281.23,Expired,3077.55,Yes,Cash
L2D85883E,U04690,P0079,T00263,2023-08-21,2025-02-11,1889.51,Terminated,1695.63,No,Bank Transfer
L01D5EAD4,U04691,P0063,T01991,2025-04-30,2025-10-27,1258.69,Expired,1649.2,Yes,Credit Card
L903903BD,U04692,P0022,T02717,2023-02-27,2024-08-20,3153.37,Terminated,1589.39,No,Cash
L2BCC60DF,U04693,P0005,T01175,2022-05-30,2022-11-26,3369.33,Active,3338.93,No,Cash
LBBECFD33,U04694,P0096,T02066,2024-09-01,2026-08-22,1191.23,Expired,1031.93,Yes,Cash
L06272997,U04695,P0055,T02566,2024-08-31,2025-08-26,3129.22,Active,1678.28,Yes,Bank Transfer
L6257E179,U04696,P0086,T00965,2022-08-08,2023-08-03,811.81,Active,1321.62,Yes,Bank Transfer
LA5D2189A,U04697,P0094,T02631,2023-09-01,2024-08-26,2413.6,Expired,2897.8,No,Cash
L6B91442D,U04698,P0059,T02814,2024-07-31,2025-07-26,1160.15,Expired,831.62,No,Credit Card
LD1022D6B,U04699,P0027,T02986,2023-01-14,2025-01-03,3289.65,Terminated,2753.45,Yes,Bank Transfer
L2B78B755,U04700,P0095,T00360,2023-05-17,2024-05-11,2392.4,Expired,2807.56,Yes,Cash
LD8255E80,U04701,P0007,T01686,2023-06-14,2024-06-08,1957.91,Active,2775.37,Yes,Bank Transfer
L09F343A5,U04702,P0042,T00214,2023-03-21,2025-03-10,1803.87,Active,1232.28,Yes,Credit Card
L2970861F,U04703,P0072,T00849,2025-04-13,2026-04-08,2768.34,Active,1759.02,No,Credit Card
L9E96AD67,U04704,P0014,T01185,2023-11-26,2024-05-24,3449.72,Active,1548.46,Yes,Credit Card
L6F3951B3,U04705,P0077,T00248,2024-09-19,2025-09-14,3288.66,Terminated,3298.89,No,Bank Transfer
LA5CB6E29,U04706,P0076,T01988,2025-04-26,2026-10-18,1453.0,Expired,2894.66,No,Credit Card
L7CEAF043,U04707,P0068,T01726,2024-04-06,2024-10-03,1969.3,Expired,3252.57,No,Credit Card
L54F5BB22,U04708,P0001,T00158,2023-05-18,2024-05-12,2015.34,Expired,2732.91,No,Cash
LE4B6A921,U04709,P0020,T01133,2024-11-14,2026-11-04,2060.81,Expired,1183.4,Yes,Bank Transfer
LAEAFFFE2,U04710,P0033,T01211,2024-08-12,2026-08-02,1338.25,Active,1776.29,No,Bank Transfer
L2C6BB4D4,U04711,P0009,T01168,2024-06-01,2024-11-28,2839.84,Active,2315.21,No,Cash
LD8A2626F,U04712,P0026,T00602,2024-09-19,2025-09-14,2659.3,Terminated,1346.98,Yes,Bank Transfer
LECA814E6,U04713,P0063,T02201,2023-02-14,2024-08-07,2099.88,Expired,633.19,Yes,Bank Transfer
LF7D0E6DD,U04714,P0081,T00464,2023-11-27,2025-05-20,3007.34,Terminated,3469.68,Yes,Cash
L99D8AC3E,U04715,P0060,T01376,2023-01-09,2024-07-02,1898.57,Terminated,532.89,Yes,Bank Transfer
L13C188BC,U04716,P0054,T01013,2025-04-23,2027-04-13,1258.44,Active,2457.58,Yes,Credit Card
LD6F2BE86,U04717,P0066,T01573,2023-10-31,2024-04-28,2452.61,Expired,2863.59,Yes,Credit Card
L9B3A5E4E,U04718,P0014,T00948,2025-03-24,2025-09-20,1485.49,Terminated,2790.9,No,Cash
L3E139C9B,U04719,P0055,T00405,2024-11-03,2026-10-24,2657.56,Terminated,1468.44,No,Bank Transfer
L5CAB4FA7,U04720,P0042,T02326,2023-03-14,2024-09-04,2272.82,Terminated,941.82,No,Cash
L58F9A319,U04721,P0064,T00610,2024-08-08,2026-07-29,2021.92,Expired,3143.59,Yes,Cash
L236A16F8,U04722,P0099,T01404,2022-09-24,2023-03-23,1937.22,Expired,3018.7,Yes,Cash
L2A12613E,U04723,P0068,T02145,2023-01-19,2023-07-18,2393.68,Expired,1075.63,Yes,Cash
L75E10640,U04724,P0054,T01638,2023-08-02,2024-07-27,2368.99,Expired,2017.95,Yes,Bank Transfer
L814D479A,U04725,P0023,T00380,2022-07-03,2023-12-25,1876.33,Expired,858.89,Yes,Credit Card
LCFAC3B22,U04726,P0035,T01384,2022-06-29,2023-06-24,1925.11,Terminated,718.29,No,Cash
LB8843E77,U04727,P0093,T02404,2023-04-21,2024-04-15,1066.68,Active,1747.75,No,Credit Card
LD4DD6F65,U04728,P0032,T00247,2024-05-31,2025-11-22,1624.53,Terminated,3276.63,Yes,Credit Card
L6500ACB3,U04729,P0067,T01655,2025-02-28,2025-08-27,1814.41,Terminated,2773.57,Yes,Bank Transfer
LBFC1FCB8,U04730,P0009,T01336,2022-10-04,2024-03-27,2231.67,Active,2612.26,No,Bank Transfer
L4F10A4B7,U04731,P0043,T00556,2022-08-08,2023-08-03,1502.31,Active,3325.71,Yes,Credit Card
LA66A1718,U04732,P0042,T02707,2022-06-21,2023-06-16,2231.24,Expired,2993.97,No,Credit Card
L32D2D1A5,U04733,P0025,T00403,2023-10-01,2024-03-29,1785.62,Expired,800.63,No,Credit Card
L849F0723,U04734,P0083,T02004,2022-10-09,2023-04-07,2619.02,Terminated,523.28,Yes,Credit Card
L6BB9073C,U04735,P0058,T02397,2022-08-31,2024-02-22,2083.29,Terminated,1078.41,Yes,Credit Card
L0F2FB000,U04736,P0028,T02508,2025-01-17,2027-01-07,2493.91,Expired,3438.26,No,Cash
LA8970FD7,U04737,P0096,T02613,2023-12-16,2025-06-08,2053.89,Expired,2952.49,No,Bank Transfer
LEAD8F48D,U04738,P0011,T02242,2024-12-19,2025-06-17,2171.02,Expired,1987.52,No,Cash
LEC49CAF0,U04739,P0055,T02988,2024-03-09,2026-02-27,3312.14,Active,3169.9,No,Bank Transfer
LD82FE340,U04740,P0008,T00737,2024-12-11,2026-06-04,2921.66,Terminated,1388.77,No,Bank Transfer
L73AD5AC4,U04741,P0042,T02070,2024-04-15,2024-10-12,2271.52,Expired,1171.69,No,Credit Card
LC90B7365,U04742,P0089,T00587,2023-06-13,2024-06-07,1998.58,Terminated,1952.64,Yes,Cash
L2CE1EFBD,U04743,P0018,T00852,2022-09-17,2023-03-16,3045.43,Expired,3188.09,No,Credit Card
L02B6BDE9,U04744,P0088,T02320,2022-08-29,2024-08-18,1919.47,Expired,553.11,No,Credit Card
L872BC3DA,U04745,P0067,T00050,2025-04-03,2026-09-25,3126.79,Active,1022.84,Yes,Bank Transfer
L65A2C5A1,U04746,P0080,T00870,2024-12-05,2025-11-30,2479.08,Expired,574.91,No,Cash
LB2AD445F,U04747,P0018,T01364,2023-05-23,2024-05-17,1878.67,Active,3457.88,No,Bank Transfer
L8858831B,U04748,P0005,T01024,2023-08-29,2025-02-19,1071.87,Terminated,1771.08,Yes,Credit Card
LABE605B9,U04749,P0008,T00152,2023-07-03,2025-06-22,1629.3,Active,3215.26,Yes,Credit Card
LAD7AC882,U04750,P0079,T00715,2024-06-11,2025-12-03,3147.22,Expired,1213.1,Yes,Credit Card
LE5FE37CB,U04751,P0052,T02386,2024-04-19,2025-10-11,1019.21,Terminated,2381.42,No,Cash
L07C3C682,U04752,P0068,T02466,2025-03-16,2025-09-12,1708.2,Active,2516.25,Yes,Cash
L46ED727A,U04753,P0061,T01316,2022-11-19,2023-11-14,886.72,Expired,900.2,No,Credit Card
L65542F91,U04754,P0030,T02954,2024-06-20,2025-06-15,2653.21,Expired,1137.11,Yes,Credit Card
L990EB6BB,U04755,P0068,T00015,2022-09-11,2024-03-04,3115.49,Terminated,675.77,No,Bank Transfer
LC7C1B0D5,U04756,P0002,T02835,2022-08-10,2023-02-06,1381.8,Terminated,3495.68,No,Bank Transfer
L52089CFA,U04757,P0001,T01585,2024-06-18,2025-12-10,1969.31,Terminated,2608.9,Yes,Cash
LED0EA273,U04758,P0012,T01047,2022-12-18,2023-12-13,1293.19,Expired,2329.61,Yes,Credit Card
LFB21462E,U04759,P0084,T02834,2023-06-13,2024-12-04,2760.49,Expired,1443.43,Yes,Cash
L56A92A57,U04760,P0099,T02945,2023-01-07,2024-06-30,3038.02,Expired,2310.25,No,Credit Card
LEA69E262,U04761,P0046,T02916,2025-01-29,2027-01-19,1850.63,Active,2172.93,Yes,Bank Transfer
L1CCA13DD,U04762,P0078,T02878,2024-12-21,2026-12-11,2357.25,Expired,996.61,Yes,Bank Transfer
L8A62274B,U04763,P0047,T00191,2024-10-15,2025-04-13,1887.38,Active,1530.29,No,Credit Card
LEADCC8EE,U04764,P0004,T02581,2022-12-13,2023-12-08,1882.44,Active,2783.33,Yes,Credit Card
LA68F6687,U04765,P0044,T00298,2025-01-06,2026-06-30,2102.85,Terminated,3320.95,Yes,Cash
LF080F99E,U04766,P0091,T00442,2022-08-18,2023-02-14,1592.93,Expired,1747.11,Yes,Credit Card
LEEE0BFDF,U04767,P0062,T01988,2022-05-24,2023-05-19,2924.78,Active,2138.07,No,Bank Transfer
L3451ED37,U04768,P0014,T01593,2023-01-23,2024-01-18,2276.98,Expired,660.02,Yes,Credit Card
LFE268490,U04769,P0005,T02471,2022-07-28,2023-07-23,1876.22,Terminated,1312.2,No,Credit Card
L5654EDED,U04770,P0095,T02582,2024-11-24,2026-11-14,3498.2,Expired,1425.07,No,Cash
LB2B2BF53,U04771,P0045,T01383,2022-11-22,2023-11-17,3188.14,Terminated,2528.7,No,Bank Transfer
L87668999,U04772,P0031,T01600,2025-04-11,2026-04-06,1720.47,Active,2130.6,No,Bank Transfer
L934DD129,U04773,P0034,T00918,2023-01-14,2024-01-09,3069.45,Active,3150.1,Yes,Bank Transfer
L665142AC,U04774,P0069,T01477,2022-08-12,2023-02-08,1233.06,Expired,1518.72,Yes,Bank Transfer
L7EBD8CE6,U04775,P0052,T00088,2024-11-12,2026-05-06,1705.1,Expired,626.13,Yes,Credit Card
LF77243E6,U04776,P0093,T02058,2023-10-09,2025-09-28,2415.24,Terminated,3064.46,Yes,Credit Card
L0EAD3E66,U04777,P0082,T01204,2023-09-05,2025-08-25,1830.25,Expired,2720.11,Yes,Credit Card
L66B975A5,U04778,P0082,T02475,2023-04-23,2024-10-14,2494.79,Active,1626.95,No,Cash
L63C9210F,U04779,P0004,T01780,2022-11-30,2024-11-19,1180.86,Expired,2627.97,Yes,Credit Card
L2503794E,U04780,P0044,T02514,2022-08-04,2023-07-30,3107.33,Expired,2557.56,No,Cash
LEF57C273,U04781,P0080,T02125,2023-08-11,2024-08-05,848.27,Active,1148.7,No,Bank Transfer
LF811DCD1,U04782,P0032,T02887,2024-04-30,2025-10-22,987.6,Active,2211.16,Yes,Bank Transfer
L3D3E08DE,U04783,P0053,T01011,2023-06-03,2024-11-24,2842.49,Active,831.74,Yes,Credit Card
L37F6FD99,U04784,P0047,T02729,2022-06-18,2023-12-10,3063.51,Active,2166.53,No,Credit Card
LA415C830,U04785,P0095,T00559,2024-05-21,2025-11-12,2662.92,Expired,3414.21,Yes,Cash
